country;year;sector;subsector;label;collective_dose_total;average_dose_monitored;average_dose_exposed;total_workers_number;D < RL;RL  < D < 1 mSv;1 mSv <= D < 5 mSv;5 mSv <= D < 10 mSv;10 mSv <= D < 15 mSv;15 mSv <= D < 20 mSv;20 mSv <= D
Czech Republic;2020;;Regulatory control activities;Hp10 (external dose photons);0.010;0.060;0.420;176;152;24;0;0;0;0;0
Belgium;2020;ALL MONITORED WORKERS;;E (effective dose);9.675;0.190;0.480;50603;30522;17707;2255;103;10;3;3
Belgium;2020;MEDICAL FIELD;;E (effective dose);3.462;0.120;0.350;29172;19169;9346;635;17;2;0;3
Belgium;2020;INDUSTRY;;E (effective dose);1.261;0.160;0.330;7877;4105;3611;149;10;2;0;0
Belgium;2020;NUCLEAR FIELD;;E (effective dose);2.130;0.380;0.800;5579;2911;2084;526;53;3;2;0
Belgium;2020;TRANSPORT;;E (effective dose);0.205;0.300;0.530;684;297;343;35;9;0;0;0
Belgium;2020;RESEARCH AND EDUCATION;;E (effective dose);0.449;0.100;0.440;4722;3691;932;95;2;1;1;0
Belgium;2020;NATURAL SOURCES;;E (effective dose);1.849;0.980;0.980;1879;0;1121;758;0;0;0;0
Belgium;2020;OTHER FIELDS;;E (effective dose);0.320;0.460;0.940;690;349;270;57;12;2;0;0
Spain;2020;ALL MONITORED WORKERS;;E (effective dose);12.614;0.110;0.590;110709;89432;18420;2645;179;17;6;10
Spain;2020;MEDICAL FIELD;;E (effective dose);9.387;0.100;0.560;89786;73006;14799;1827;127;14;5;8
Spain;2020;;Diagnostic radiology;Hp10 (external dose photons);2.685;0.060;0.500;43588;38190;4910;44330;7;2;6;
Spain;2020;;Radiotherapy;E (effective dose);0.091;0.030;0.700;3399;3269;114;12;2;1;1;0
Spain;2020;;Nuclear medicine;E (effective dose);1.955;0.720;1.540;2720;1451;651;560;54;3;1;0
Spain;2020;;Dental radiology;Hp10 (external dose photons);2.537;0.110;0.370;22492;15587;6546;352;6;0;0;1
Spain;2020;;Other medical activities;E (effective dose);2.116;0.110;0.670;19257;16078;2685;457;32;3;1;1
Spain;2020;INDUSTRY;;E (effective dose);1.383;0.190;0.810;7265;5558;1372;285;44;3;1;2
Spain;2020;;Industrial radiography;Hp10 (external dose photons);0.639;0.320;0.980;1994;1340;475;158;19;2;0;0
Spain;2020;;Industrial gauges;Hp10 (external dose photons);0.045;0.040;0.280;1252;1089;158;5;0;0;0;0
Spain;2020;;Industrial logistics and maintenance = support activities;E (effective dose);0.213;0.110;0.570;1931;1554;327;46;4;0;0;0
Spain;2020;;Other industrial activities;Hp10 (external dose photons);0.485;0.230;0.940;2097;1582;411;79;22;1;0;2
Spain;2020;NUCLEAR FIELD;;E (effective dose);1.469;0.180;0.690;8299;6165;1686;446;2;0;0;0
Spain;2020;;Uranium ore extraction/processing;E (effective dose);0.000;0.000;;0;0;0;0;0;0;0;0
Spain;2020;;Enrichment and conversion;E (effective dose);0.000;0.010;0.130;30;27;3;0;0;0;0;0
Spain;2020;;Fuel fabrication;E (effective dose);0.072;0.140;0.660;517;408;80;29;0;0;0;0
Spain;2020;;Nucl. power reactor (permanent staff only);E (effective dose);0.113;0.060;0.410;1882;1608;256;18;0;0;0;0
Spain;2020;;Dismantling of nuclear facilities;E (effective dose);0.007;0.030;0.290;245;220;25;0;0;0;0;0
Spain;2020;;Radioactive waste management facilities;E (effective dose);0.007;0.030;0.290;214;191;23;0;0;0;0;0
Spain;2020;;Nuclear logistics and maintenance = support activities;E (effective dose);1.269;0.230;0.750;5481;3780;1300;399;2;0;0;0
Spain;2020;TRANSPORT;;E (effective dose);0.157;0.990;1.750;159;69;38;47;5;0;0;0
Spain;2020;RESEARCH AND EDUCATION;;E (effective dose);0.217;0.040;0.350;5446;4832;580;33;1;0;0;0
Spain;2020;;Regulatory control activities;E (effective dose);0.000;0.000;0.130;205;204;1;0;0;0;0;0
Lithuania;2020;ALL MONITORED WORKERS;;E (effective dose);1.882;0.290;0.770;6483;4039;2103;304;29;8;0;0
Lithuania;2020;MEDICAL FIELD;;E (effective dose);1.035;0.250;0.530;4059;2107;1814;134;3;1;0;0
Lithuania;2020;;Diagnostic radiology;Hp10 (external dose photons);0.454;0.210;0.440;2208;1166;1008;33;1;0;0;0
Lithuania;2020;;Interventional radiology;Hp10 (external dose photons);0.242;0.750;0.890;324;52;176;93;3;0;0;0
Lithuania;2020;;Radiotherapy;E (effective dose);0.029;0.180;0.340;161;76;85;0;0;0;0;0
Lithuania;2020;;Nuclear medicine;E (effective dose);0.020;0.320;0.440;62;17;41;4;0;0;0;0
Lithuania;2020;;Dental radiology;Hp10 (external dose photons);0.185;0.170;0.460;1069;663;406;0;0;0;0;0
Lithuania;2020;;Veterinary units;E (effective dose);0.017;0.220;0.570;76;46;29;1;0;0;0;0
Lithuania;2020;;Other medical activities;E (effective dose);0.024;0.150;0.330;159;87;69;3;0;0;0;0
Lithuania;2020;INDUSTRY;;E (effective dose);0.032;0.150;0.550;214;156;53;5;0;0;0;0
Lithuania;2020;;Industrial radiography;Hp10 (external dose photons);0.018;0.330;0.560;54;22;29;3;0;0;0;0
Lithuania;2020;;Industrial gauges;Hp10 (external dose photons);0.004;0.200;0.670;20;14;6;0;0;0;0;0
Lithuania;2020;;Security screening;Hp10 (external dose photons);0.007;0.050;0.440;128;112;16;0;0;0;0;0
Lithuania;2020;;Other industrial activities;Hp10 (external dose photons);0.003;0.250;0.750;12;8;2;2;0;0;0;0
Lithuania;2020;NUCLEAR FIELD;;E (effective dose);0.763;0.450;2.240;1693;1352;144;164;26;7;0;0
Lithuania;2020;;Nucl. power reactor (permanent staff only);E (effective dose);0.657;0.430;2.210;1530;1233;133;133;24;7;0;0
Lithuania;2020;;Radioactive waste management facilities;E (effective dose);0.000;0.000;;1;1;0;0;0;0;0;0
Lithuania;2020;;Other nuclear activities;E (effective dose);0.106;0.650;2.410;162;118;11;31;2;0;0;0
Lithuania;2020;RESEARCH AND EDUCATION;;E (effective dose);0.020;0.120;0.710;169;141;27;1;0;0;0;0
Lithuania;2020;;Medical, veterinary and pharm. Resarch;E (effective dose);0.006;0.300;0.500;20;8;11;1;0;0;0;0
Lithuania;2020;;Other research sectors and education;E (effective dose);0.014;0.090;0.880;149;133;16;0;0;0;0;0
Lithuania;2020;OTHER FIELDS;;E (effective dose);0.031;0.090;0.460;348;281;67;0;0;0;0;0
Lithuania;2020;;Emergency response;E (effective dose);0.000;0.000;;64;64;0;0;0;0;0;0
Lithuania;2020;;Regulatory control activities;E (effective dose);0.003;0.140;0.600;21;16;5;0;0;0;0;0
The Netherlands;2020;ALL MONITORED WORKERS;;E (effective dose);32.272;0.750;1.280;43100;17826;13061;11694;344;99;43;33
The Netherlands;2020;MEDICAL FIELD;;E (effective dose);10.717;0.510;1.400;21030;13389;5295;1894;289;94;42;27
The Netherlands;2020;;Diagnostic radiology;Hp10 (external dose photons);3.027;0.400;1.370;7547;5339;1644;441;61;34;11;17
The Netherlands;2020;;Interventional radiology;Hp10 (external dose photons);5.512;0.930;1.990;5897;3133;1521;963;197;47;27;9
The Netherlands;2020;;Radiotherapy;E (effective dose);0.063;0.050;0.860;1270;1197;63;8;1;0;1;0
The Netherlands;2020;;Nuclear medicine;E (effective dose);0.654;0.360;0.790;1841;1011;597;231;2;0;0;0
The Netherlands;2020;;Dental radiology;Hp10 (external dose photons);0.028;0.040;0.300;758;664;93;1;0;0;0;0
The Netherlands;2020;;Veterinary units;E (effective dose);1.232;0.340;0.760;3634;2010;1368;221;25;7;2;1
The Netherlands;2020;INDUSTRY;;E (effective dose);1.384;0.430;1.030;3211;1863;959;363;21;3;0;2
The Netherlands;2020;;Industrial radiography;Hp10 (external dose photons);0.460;0.470;1.060;975;540;298;128;7;2;0;0
The Netherlands;2020;NUCLEAR FIELD;;E (effective dose);0.272;0.180;0.460;1547;958;542;47;0;0;0;0
The Netherlands;2020;;Aviation;E (effective dose);18.620;1.210;1.230;15337;223;5891;9223;0;0;0;0
The Netherlands;2020;OTHER FIELDS;;E (effective dose);1.279;0.590;2.140;2155;1556;393;165;34;2;1;4
France;2021;ALL MONITORED WORKERS;;E (effective dose);82.670;0.210;0.850;392180;294817;72944;21707;2387;316;9;0
Germany;2021;ALL MONITORED WORKERS;;E (effective dose);54.092;0.130;0.550;417415;318365;83078;15585;342;40;4;1
Germany;2021;ALL MONITORED WORKERS;;I (internal dose);0.012;0.010;0.290;1051;1009;39;3;0;0;0;0
Germany;2021;MEDICAL FIELD;;E (effective dose);16.248;0.050;0.310;324633;272740;49014;2821;53;3;1;1
Germany;2021;MEDICAL FIELD;;I (internal dose);0.000;0.000;0.000;121;106;15;0;0;0;0;0
Germany;2021;;Diagnostic radiology;Hp10 (external dose photons);4.809;0.040;0.260;136258;117770;17931;553;3;0;1;0
Germany;2021;;Interventional radiology;Hp10 (external dose photons);3.807;0.030;0.250;119369;103853;15090;423;1;1;0;1
Germany;2021;;Radiotherapy;E (effective dose);0.270;0.030;0.270;9994;8977;991;26;0;0;0;0
Germany;2021;;Nuclear medicine;E (effective dose);3.766;0.330;0.750;11259;6206;3737;1269;45;2;0;0
Germany;2021;;Nuclear medicine;I (internal dose);0.000;0.000;0.000;115;101;14;0;0;0;0;0
Germany;2021;;Dental radiology;Hp10 (external dose photons);0.022;0.040;0.240;514;422;90;2;0;0;0;0
Germany;2021;;Veterinary units;E (effective dose);2.551;0.080;0.310;32127;23798;7966;362;1;0;0;0
Germany;2021;;Other medical activities;E (effective dose);7.321;0.040;0.270;180230;152556;26760;909;3;1;0;1
Germany;2021;INDUSTRY;;E (effective dose);7.242;0.230;0.770;30924;21501;7446;1769;186;21;1;0
Germany;2021;INDUSTRY;;I (internal dose);0.009;0.070;0.560;127;111;13;3;0;0;0;0
Germany;2021;;Industrial radiography;Hp10 (external dose photons);2.477;0.790;1.540;3152;1541;849;658;92;12;0;0
Germany;2021;;Industrial gauges;Hp10 (external dose photons);0.125;0.120;0.540;1073;843;201;26;3;0;0;0
Germany;2021;;Radioisotopes production and conditioning;E (effective dose);0.304;0.400;0.920;768;438;220;107;3;0;0;0
Germany;2021;;Industrial irradiation;Hp10 (external dose photons);0.047;0.080;0.390;589;468;108;13;0;0;0;0
Germany;2021;;Security screening;Hp10 (external dose photons);0.074;0.050;0.300;1467;1218;243;6;0;0;0;0
Germany;2021;;Industrial logistics and maintenance = support activities;E (effective dose);0.802;0.110;0.450;7119;5348;1644;102;20;5;0;0
Germany;2021;;Other industrial activities;Hp10 (external dose photons);3.594;0.200;0.670;17708;12365;4382;876;76;9;0;0
Germany;2021;NUCLEAR FIELD;;E (effective dose);2.571;0.180;0.770;14417;11081;2635;615;78;8;0;0
Germany;2021;NUCLEAR FIELD;;I (internal dose);0.001;0.000;0.130;630;622;8;0;0;0;0;0
Germany;2021;;Uranium ore extraction/processing;E (effective dose);0.000;0.000;0.000;4;3;1;0;0;0;0;0
Germany;2021;;Enrichment and conversion;E (effective dose);0.004;0.010;0.500;338;330;8;0;0;0;0;0
Germany;2021;;Fuel fabrication;E (effective dose);0.047;0.160;0.590;289;209;62;18;0;0;0;0
Germany;2021;;Nucl. power reactor (permanent staff only);E (effective dose);0.410;0.070;0.500;5485;4660;728;90;7;0;0;0
Germany;2021;;Reprocessing;E (effective dose);0.002;0.670;2.000;3;2;0;1;0;0;0;0
Germany;2021;;Dismantling of nuclear facilities;E (effective dose);1.298;0.180;0.640;7405;5363;1656;364;20;2;0;0
Germany;2021;;Radioactive waste management facilities;E (effective dose);0.084;0.050;0.390;1802;1589;191;22;0;0;0;0
Germany;2021;;Nuclear logistics and maintenance = support activities;E (effective dose);0.234;0.140;0.580;1728;1323;338;64;3;0;0;0
Germany;2021;;Other nuclear activities;E (effective dose);1.554;0.230;1.010;6742;5198;1146;322;69;7;0;0
Germany;2021;TRANSPORT;;E (effective dose);0.360;0.260;1.060;1389;1050;238;84;14;3;0;0
Germany;2021;;Nuclear fuel cycle;E (effective dose);0.064;0.110;0.700;566;474;73;18;1;0;0;0
Germany;2021;RESEARCH AND EDUCATION;;E (effective dose);0.480;0.030;0.230;14842;12789;2018;34;1;0;0;0
Germany;2021;RESEARCH AND EDUCATION;;I (internal dose);0.001;0.010;0.330;117;114;3;0;0;0;0;0
Germany;2021;;Nuclear research facilities;E (effective dose);0.009;0.010;0.290;613;582;30;1;0;0;0;0
Germany;2021;;Other research sectors and education;E (effective dose);0.534;0.040;0.320;12824;11146;1584;88;6;0;0;0
Germany;2021;NATURAL SOURCES;;E (effective dose);27.313;0.840;0.850;32674;694;21651;10299;20;8;2;0
Germany;2021;;Aviation;E (effective dose);26.389;0.830;0.840;31835;550;21148;10136;1;0;0;0
Germany;2021;;Mining activities and processing;E (effective dose);0.468;0.890;0.910;524;11;435;75;3;0;0;0
Germany;2021;;Activities on site exposed with radon;E (effective dose);0.456;1.420;2.510;321;139;68;88;16;8;2;0
Germany;2021;;Emergency response;E (effective dose);0.004;0.010;0.170;553;530;23;0;0;0;0;0
Germany;2021;;Regulatory control activities;E (effective dose);0.057;0.060;0.270;948;733;211;4;0;0;0;0
Switzerland;2021;ALL MONITORED WORKERS;;E (effective dose);16.631;0.160;1.210;104155;90435;7226;6266;209;17;2;
Switzerland;2021;ALL MONITORED WORKERS;;Hp10 (external dose photons);6.087;0.060;0.930;96338;89821;4831;1460;207;17;2;
Switzerland;2021;ALL MONITORED WORKERS;;Hp10n (external dose neutrons);0.002;0.000;0.120;1893;1876;17;;;;;
Switzerland;2021;ALL MONITORED WORKERS;;I (internal dose);0.020;0.080;0.270;245;170;71;4;;;;
Switzerland;2021;MEDICAL FIELD;;E (effective dose);1.030;0.010;0.400;76303;73736;2282;275;8;1;1;
Switzerland;2021;MEDICAL FIELD;;Hp10 (external dose photons);1.029;0.010;0.400;76284;73723;2276;275;8;1;1;
Switzerland;2021;MEDICAL FIELD;;I (internal dose);0.001;0.010;0.140;96;89;7;;;;;
Switzerland;2021;INDUSTRY;;E (effective dose);0.216;0.080;0.920;2547;2313;165;65;3;;1;
Switzerland;2021;INDUSTRY;;Hp10 (external dose photons);0.198;0.080;1.190;2455;2289;101;61;3;;1;
Switzerland;2021;INDUSTRY;;I (internal dose);0.019;0.190;0.280;99;31;64;4;;;;
Switzerland;2021;NUCLEAR FIELD;;E (effective dose);4.623;0.770;1.660;6037;3251;1480;1094;196;16;;
Switzerland;2021;NUCLEAR FIELD;;Hp10 (external dose photons);4.621;0.770;1.670;6037;3263;1468;1094;196;16;;
Switzerland;2021;NUCLEAR FIELD;;Hp10n (external dose neutrons);0.002;0.010;0.120;247;230;17;;;;;
Switzerland;2021;RESEARCH AND EDUCATION;;E (effective dose);0.237;0.020;0.240;10877;9872;975;30;;;;
Switzerland;2021;RESEARCH AND EDUCATION;;Hp10 (external dose photons);0.237;0.020;0.240;10865;9860;975;30;;;;
Switzerland;2021;RESEARCH AND EDUCATION;;Hp10n (external dose neutrons);0.000;0.000;;1646;1646;;;;;;
Switzerland;2021;RESEARCH AND EDUCATION;;I (internal dose);0.000;0.000;;45;45;;;;;;
Switzerland;2021;NATURAL SOURCES;;E (effective dose);10.522;1.370;1.480;7701;584;2313;4802;2;;;
Switzerland;2021;;Aviation;E (effective dose);10.522;1.370;1.480;7701;584;2313;4802;2;;;
Switzerland;2021;OTHER FIELDS;;E (effective dose);0.002;0.000;0.180;690;679;11;;;;;
Finland;2021;ALL MONITORED WORKERS;;E (effective dose);5.387;0.390;1.170;13853;9235;2574;2012;32;;;
Finland;2021;ALL MONITORED WORKERS;;Hp10 (external dose photons);2.443;0.220;1.060;10963;8658;1595;644;60;4;1;1
Finland;2021;ALL MONITORED WORKERS;;Hp10n (external dose neutrons);0.003;0.000;0.430;1199;1192;7;;;;;
Finland;2021;MEDICAL FIELD;;E (effective dose);0.141;0.030;0.610;4455;4225;191;38;1;;;
Finland;2021;MEDICAL FIELD;;Hp10 (external dose photons);0.895;0.200;1.330;4454;3781;453;185;29;4;1;1
Finland;2021;MEDICAL FIELD;;Hp10n (external dose neutrons);0.000;0.000;;10;10;;;;;;
Finland;2021;INDUSTRY;;E (effective dose);0.166;0.120;0.700;1330;1091;192;44;3;;;
Finland;2021;INDUSTRY;;Hp10 (external dose photons);0.166;0.120;0.700;1329;1090;192;44;3;;;
Finland;2021;NUCLEAR FIELD;;E (effective dose);1.323;0.300;1.010;4455;3138;884;406;27;;;
Finland;2021;NUCLEAR FIELD;;Hp10 (external dose photons);1.319;0.300;1.000;4455;3139;884;405;27;;;
Finland;2021;NUCLEAR FIELD;;Hp10n (external dose neutrons);0.003;0.000;0.430;1169;1162;7;;;;;
Finland;2021;RESEARCH AND EDUCATION;;E (effective dose);0.028;0.050;0.600;571;524;41;6;;;;
Finland;2021;RESEARCH AND EDUCATION;;Hp10 (external dose photons);0.028;0.050;0.600;571;524;41;6;;;;
Finland;2021;RESEARCH AND EDUCATION;;Hp10n (external dose neutrons);0.000;0.000;;18;18;;;;;;
Finland;2021;NATURAL SOURCES;;E (effective dose);3.729;1.290;1.360;2885;132;1238;1515;;;;
Finland;2021;;Aviation;E (effective dose);3.718;1.330;1.360;2786;48;1227;1511;;;;
Finland;2021;;Activities on site exposed with radon;E (effective dose);0.011;0.110;0.730;100;85;11;4;;;;
Slovenia;2021;ALL MONITORED WORKERS;;E (effective dose);1.720;0.190;0.550;8880;5739;2716;368;45;10;2;0
Slovenia;2021;MEDICAL FIELD;;E (effective dose);0.265;0.060;0.180;4801;3327;1439;34;1;0;0;0
Slovenia;2021;;Diagnostic radiology;Hp10 (external dose photons);0.131;0.040;0.140;3556;2591;961;4;0;0;0;0
Slovenia;2021;;Interventional radiology;Hp10 (external dose photons);0.011;0.060;0.120;193;98;94;1;0;0;0;0
Slovenia;2021;;Radiotherapy;E (effective dose);0.007;0.030;0.080;238;150;87;1;0;0;0;0
Slovenia;2021;;Nuclear medicine;E (effective dose);0.081;0.350;0.520;230;74;132;23;1;0;0;0
Slovenia;2021;;Dental radiology;Hp10 (external dose photons);0.016;0.040;0.180;395;305;88;2;0;0;0;0
Slovenia;2021;;Veterinary units;E (effective dose);0.019;0.120;0.270;155;85;67;3;0;0;0;0
Slovenia;2021;;Other medical activities;E (effective dose);0.000;0.000;0.010;34;24;10;0;0;0;0;0
Slovenia;2021;INDUSTRY;;E (effective dose);0.044;0.070;0.300;668;520;135;13;0;0;0;0
Slovenia;2021;;Industrial radiography;Hp10 (external dose photons);0.036;0.220;0.490;167;93;62;12;0;0;0;0
Slovenia;2021;;Other industrial activities;Hp10 (external dose photons);0.008;0.020;0.110;501;427;73;1;0;0;0;0
Slovenia;2021;NUCLEAR FIELD;;E (effective dose);0.925;0.690;0.910;1333;319;724;268;22;0;0;0
Slovenia;2021;NUCLEAR FIELD;;Hp10n (external dose neutrons);0.001;0.000;0.110;1333;1323;10;0;0;0;0;0
Slovenia;2021;;Nucl. power reactor (permanent staff only);E (effective dose);0.217;0.500;0.790;433;160;208;58;7;0;0;0
Slovenia;2021;;Nucl. power reactor (permanent staff only);Hp10n (external dose neutrons);0.001;0.000;0.120;433;424;9;0;0;0;0;0
Slovenia;2021;;Nuclear logistics and maintenance = support activities;E (effective dose);0.708;0.790;0.960;900;159;516;210;15;0;0;0
Slovenia;2021;;Nuclear logistics and maintenance = support activities;Hp10n (external dose neutrons);0.000;0.000;0.000;900;899;1;0;0;0;0;0
Slovenia;2021;;Nuclear logistics and maintenance = support activities;I (internal dose);0.000;0.030;0.030;2;0;2;0;0;0;0;0
Slovenia;2021;RESEARCH AND EDUCATION;;E (effective dose);0.003;0.060;0.080;53;11;42;0;0;0;0;0
Slovenia;2021;;Nuclear research facilities;Hp10 (external dose photons);0.003;0.060;0.080;53;11;42;0;0;0;0;0
Slovenia;2021;NATURAL SOURCES;;E (effective dose);0.446;4.050;4.050;110;0;25;51;22;10;2;0
Slovenia;2021;;Mining activities and processing;E (effective dose);0.001;0.080;0.080;8;0;8;0;0;0;0;0
Slovenia;2021;;Activities on site exposed with radon;E (effective dose);0.445;4.360;4.360;102;0;17;51;22;10;2;0
Slovenia;2021;OTHER FIELDS;;E (effective dose);0.038;0.020;0.110;1915;1562;351;2;0;0;0;0
Czech Republic;2021;ALL MONITORED WORKERS;;E (effective dose);7.964;0.360;1.400;22366;16674;3758;1586;265;55;28;0
Czech Republic;2021;ALL MONITORED WORKERS;;Hp10 (external dose photons);10.004;0.450;1.760;22366;16674;3758;1586;265;55;28;0
Czech Republic;2021;ALL MONITORED WORKERS;;Hp10n (external dose neutrons);0.170;0.130;;1345;;;;;;;
Czech Republic;2021;ALL MONITORED WORKERS;;I (internal dose);0.008;0.020;;459;;;;;;;
Czech Republic;2021;MEDICAL FIELD;;E (effective dose);5.392;0.380;1.570;14260;10816;2240;936;194;50;24;0
Czech Republic;2021;MEDICAL FIELD;;Hp10 (external dose photons);7.850;0.550;2.280;14260;10816;2240;936;194;50;24;0
Czech Republic;2021;MEDICAL FIELD;;Hp10n (external dose neutrons);0.001;0.020;;65;;;;;;;
Czech Republic;2021;MEDICAL FIELD;;I (internal dose);0.000;;;;;;;;;;
Czech Republic;2021;;Diagnostic radiology;Hp10 (external dose photons);4.401;0.440;2.090;9929;7825;1462;496;108;27;11;0
Czech Republic;2021;;Interventional radiology;Hp10 (external dose photons);2.350;2.280;4.170;1029;465;245;227;62;20;10;0
Czech Republic;2021;;Radiotherapy;E (effective dose);0.039;0.050;0.620;843;780;58;4;1;0;0;0
Czech Republic;2021;;Radiotherapy;Hp10 (external dose photons);0.056;0.070;0.890;843;780;58;4;1;0;0;0
Czech Republic;2021;;Nuclear medicine;E (effective dose);0.405;0.400;0.940;1013;584;284;145;0;0;0;0
Czech Republic;2021;;Nuclear medicine;Hp10 (external dose photons);0.458;0.450;1.070;1013;584;284;145;0;0;0;0
Czech Republic;2021;;Dental radiology;Hp10 (external dose photons);0.002;0.080;1.000;26;24;1;1;0;0;0;0
Czech Republic;2021;;Veterinary units;E (effective dose);0.012;0.150;0.480;80;55;24;1;0;0;0;0
Czech Republic;2021;;Veterinary units;Hp10 (external dose photons);0.016;0.200;0.640;80;55;24;1;0;0;0;0
Czech Republic;2021;;Other medical activities;E (effective dose);0.458;0.340;1.780;1340;1083;166;62;23;3;3;0
Czech Republic;2021;;Other medical activities;Hp10 (external dose photons);0.568;0.420;2.210;1340;1083;166;62;23;3;3;0
Czech Republic;2021;INDUSTRY;;E (effective dose);0.618;0.520;1.360;1181;726;294;135;21;2;3;0
Czech Republic;2021;INDUSTRY;;Hp10 (external dose photons);1.448;1.230;3.180;1181;726;294;135;21;2;3;0
Czech Republic;2021;;Industrial radiography;Hp10 (external dose photons);1.144;2.390;6.050;478;289;106;73;8;2;0;0
Czech Republic;2021;;Radioisotopes production and conditioning;E (effective dose);0.311;0.460;1.250;672;424;180;52;13;0;3;0
Czech Republic;2021;;Radioisotopes production and conditioning;Hp10 (external dose photons);0.287;0.430;1.160;672;424;180;52;13;0;3;0
Czech Republic;2021;;Other industrial activities;Hp10 (external dose photons);0.033;0.140;0.970;242;208;21;9;4;0;0;0
Czech Republic;2021;NUCLEAR FIELD;;E (effective dose);1.495;0.340;1.120;4440;3099;889;410;41;1;0;0
